שם תחנה,מספר תחנה,תאריך,טמפרטורת מקסימום(C°),טמפרטורת מינימום(C°)
בית ג'מל מאוישת                                   ,7150,13-09-1952,32.6,21.7
בית ג'מל מאוישת                                   ,7150,14-09-1952,34.5,23.1
בית ג'מל מאוישת                                   ,7150,15-09-1952,34.7,21.1
בית ג'מל מאוישת                                   ,7150,16-09-1952,35.5,21.0
בית ג'מל מאוישת                                   ,7150,17-09-1952,35.5,22.4
בית ג'מל מאוישת                                   ,7150,18-09-1952,35.4,22.7
בית ג'מל מאוישת                                   ,7150,19-09-1952,35.6,21.6
בית ג'מל מאוישת                                   ,7150,20-09-1952,33.4,21.0
בית ג'מל מאוישת                                   ,7150,21-09-1952,33.3,20.5
בית ג'מל מאוישת                                   ,7150,22-09-1952,34.0,20.2
